join_key,embedding_path,company,year,252_day_return
MOLSON COORS BREWING CO_2016,data_embeddings\MOLSON COORS BREWING CO\MOLSON COORS BREWING CO_item_7_2016.npy,MOLSON COORS BREWING CO,2016,1.1666278494155056
MOLSON COORS BREWING CO_2017,data_embeddings\MOLSON COORS BREWING CO\MOLSON COORS BREWING CO_item_7_2017.npy,MOLSON COORS BREWING CO,2017,0.8234273291644201
MOLSON COORS BREWING CO_2018,data_embeddings\MOLSON COORS BREWING CO\MOLSON COORS BREWING CO_item_7_2018.npy,MOLSON COORS BREWING CO,2018,0.7757511185849569
MOLSON COORS BREWING CO_2019,data_embeddings\MOLSON COORS BREWING CO\MOLSON COORS BREWING CO_item_7_2019.npy,MOLSON COORS BREWING CO,2019,0.9724333389445495
"Mondelez International, Inc._2013","data_embeddings\Mondelez International, Inc\Mondelez International, Inc._item_7_2013.npy","Mondelez International, Inc.",2013,1.3037143784030527
"Mondelez International, Inc._2014","data_embeddings\Mondelez International, Inc\Mondelez International, Inc._item_7_2014.npy","Mondelez International, Inc.",2014,1.1016742601020808
"Mondelez International, Inc._2015","data_embeddings\Mondelez International, Inc\Mondelez International, Inc._item_7_2015.npy","Mondelez International, Inc.",2015,1.0907842838996138
"Mondelez International, Inc._2016","data_embeddings\Mondelez International, Inc\Mondelez International, Inc._item_7_2016.npy","Mondelez International, Inc.",2016,1.0857578445871083
"Mondelez International, Inc._2017","data_embeddings\Mondelez International, Inc\Mondelez International, Inc._item_7_2017.npy","Mondelez International, Inc.",2017,1.0056318852474921
"Mondelez International, Inc._2018","data_embeddings\Mondelez International, Inc\Mondelez International, Inc._item_7_2018.npy","Mondelez International, Inc.",2018,1.154964568904294
"Mondelez International, Inc._2019","data_embeddings\Mondelez International, Inc\Mondelez International, Inc._item_7_2019.npy","Mondelez International, Inc.",2019,1.2832026587863703
MONSANTO CO _NEW__2010,data_embeddings\MONSANTO CO _NEW_\MONSANTO CO _NEW__item_7_2010.npy,MONSANTO CO /NEW/,2010,1.2521581361900653
MONSANTO CO _NEW__2011,data_embeddings\MONSANTO CO _NEW_\MONSANTO CO _NEW__item_7_2011.npy,MONSANTO CO /NEW/,2011,1.1559347096593158
MONSANTO CO _NEW__2012,data_embeddings\MONSANTO CO _NEW_\MONSANTO CO _NEW__item_7_2012.npy,MONSANTO CO /NEW/,2012,1.2322738870062835
MONSANTO CO _NEW__2013,data_embeddings\MONSANTO CO _NEW_\MONSANTO CO _NEW__item_7_2013.npy,MONSANTO CO /NEW/,2013,1.06447653704061
MONSANTO CO _NEW__2014,data_embeddings\MONSANTO CO _NEW_\MONSANTO CO _NEW__item_7_2014.npy,MONSANTO CO /NEW/,2014,0.8517433473369381
MONSANTO CO _NEW__2015,data_embeddings\MONSANTO CO _NEW_\MONSANTO CO _NEW__item_7_2015.npy,MONSANTO CO /NEW/,2015,1.1018442375522521
MONSANTO CO _NEW__2016,data_embeddings\MONSANTO CO _NEW_\MONSANTO CO _NEW__item_7_2016.npy,MONSANTO CO /NEW/,2016,1.2133214735598212
MONSANTO CO _NEW__2017,data_embeddings\MONSANTO CO _NEW_\MONSANTO CO _NEW__item_7_2017.npy,MONSANTO CO /NEW/,2017,1.062406749040056
Monster Beverage Corp_2013,data_embeddings\Monster Beverage Corp\Monster Beverage Corp_item_7_2013.npy,Monster Beverage Corp,2013,1.4328858338119133
Monster Beverage Corp_2014,data_embeddings\Monster Beverage Corp\Monster Beverage Corp_item_7_2014.npy,Monster Beverage Corp,2014,1.9381458937677793
Monster Beverage Corp_2015,data_embeddings\Monster Beverage Corp\Monster Beverage Corp_item_7_2015.npy,Monster Beverage Corp,2015,0.9185725391176077
Monster Beverage Corp_2016,data_embeddings\Monster Beverage Corp\Monster Beverage Corp_item_7_2016.npy,Monster Beverage Corp,2016,0.9905975691949995
Monster Beverage Corp_2017,data_embeddings\Monster Beverage Corp\Monster Beverage Corp_item_7_2017.npy,Monster Beverage Corp,2017,1.2906451535296573
Monster Beverage Corp_2018,data_embeddings\Monster Beverage Corp\Monster Beverage Corp_item_7_2018.npy,Monster Beverage Corp,2018,1.199188402254478
Monster Beverage Corp_2019,data_embeddings\Monster Beverage Corp\Monster Beverage Corp_item_7_2019.npy,Monster Beverage Corp,2019,0.9777533770321497
MONSTER WORLDWIDE INC_2010,data_embeddings\MONSTER WORLDWIDE INC\MONSTER WORLDWIDE INC_item_7_2010.npy,MONSTER WORLDWIDE INC,2010,1.0952049952031244
MONSTER WORLDWIDE INC_2011,data_embeddings\MONSTER WORLDWIDE INC\MONSTER WORLDWIDE INC_item_7_2011.npy,MONSTER WORLDWIDE INC,2011,0.545568855508953
MOODYS CORP _DE__2010,data_embeddings\MOODYS CORP _DE_\MOODYS CORP _DE__item_7_2010.npy,MOODYS CORP /DE/,2010,1.194579513603483
MOODYS CORP _DE__2011,data_embeddings\MOODYS CORP _DE_\MOODYS CORP _DE__item_7_2011.npy,MOODYS CORP /DE/,2011,1.2313872151882856
MOODYS CORP _DE__2013,data_embeddings\MOODYS CORP _DE_\MOODYS CORP _DE__item_7_2013.npy,MOODYS CORP /DE/,2013,1.684037722007167
MOODYS CORP _DE__2014,data_embeddings\MOODYS CORP _DE_\MOODYS CORP _DE__item_7_2014.npy,MOODYS CORP /DE/,2014,1.2445026793411145
MOODYS CORP _DE__2015,data_embeddings\MOODYS CORP _DE_\MOODYS CORP _DE__item_7_2015.npy,MOODYS CORP /DE/,2015,0.9272971215939098
MOODYS CORP _DE__2016,data_embeddings\MOODYS CORP _DE_\MOODYS CORP _DE__item_7_2016.npy,MOODYS CORP /DE/,2016,1.2968468095479968
MOODYS CORP _DE__2018,data_embeddings\MOODYS CORP _DE_\MOODYS CORP _DE__item_7_2018.npy,MOODYS CORP /DE/,2018,1.0395977105448626
MOODYS CORP _DE__2019,data_embeddings\MOODYS CORP _DE_\MOODYS CORP _DE__item_7_2019.npy,MOODYS CORP /DE/,2019,1.5215244918898967
MORGAN STANLEY_2010,data_embeddings\MORGAN STANLEY\MORGAN STANLEY_item_7_2010.npy,MORGAN STANLEY,2010,1.067649498040192
MORGAN STANLEY_2011,data_embeddings\MORGAN STANLEY\MORGAN STANLEY_item_7_2011.npy,MORGAN STANLEY,2011,0.636368398433504
MORGAN STANLEY_2013,data_embeddings\MORGAN STANLEY\MORGAN STANLEY_item_7_2013.npy,MORGAN STANLEY,2013,1.3443133135401821
MORGAN STANLEY_2015,data_embeddings\MORGAN STANLEY\MORGAN STANLEY_item_7_2015.npy,MORGAN STANLEY,2015,0.7331618956401863
MORGAN STANLEY_2017,data_embeddings\MORGAN STANLEY\MORGAN STANLEY_item_7_2017.npy,MORGAN STANLEY,2017,1.2613683730333871
MOSAIC CO_2012,data_embeddings\MOSAIC CO\MOSAIC CO_item_7_2012.npy,MOSAIC CO,2012,0.943762373373986
MOSAIC CO_2013,data_embeddings\MOSAIC CO\MOSAIC CO_item_7_2013.npy,MOSAIC CO,2013,0.8949927298929106
MOSAIC CO_2015,data_embeddings\MOSAIC CO\MOSAIC CO_item_7_2015.npy,MOSAIC CO,2015,0.4994537026043138
MOSAIC CO_2016,data_embeddings\MOSAIC CO\MOSAIC CO_item_7_2016.npy,MOSAIC CO,2016,1.433682983975372
MOSAIC CO_2017,data_embeddings\MOSAIC CO\MOSAIC CO_item_7_2017.npy,MOSAIC CO,2017,0.7840846564710185
MOSAIC CO_2018,data_embeddings\MOSAIC CO\MOSAIC CO_item_7_2018.npy,MOSAIC CO,2018,1.1802047763829755
MOSAIC CO_2019,data_embeddings\MOSAIC CO\MOSAIC CO_item_7_2019.npy,MOSAIC CO,2019,0.3406466229438471
MOTOROLA INC_2010,data_embeddings\MOTOROLA INC\MOTOROLA INC_item_7_2010.npy,MOTOROLA INC,2010,1.3276415997547488
"Motorola Mobility Holdings, Inc_2011","data_embeddings\Motorola Mobility Holdings, Inc\Motorola Mobility Holdings, Inc_item_7_2011.npy","Motorola Mobility Holdings, Inc",2011,1.3233433604660148
"Motorola Mobility Holdings, Inc_2012","data_embeddings\Motorola Mobility Holdings, Inc\Motorola Mobility Holdings, Inc_item_7_2012.npy","Motorola Mobility Holdings, Inc",2012,0.9921914004620779
"Motorola Solutions, Inc._2011","data_embeddings\Motorola Solutions, Inc\Motorola Solutions, Inc._item_7_2011.npy","Motorola Solutions, Inc.",2011,1.2918505823632365
"Motorola Solutions, Inc._2012","data_embeddings\Motorola Solutions, Inc\Motorola Solutions, Inc._item_7_2012.npy","Motorola Solutions, Inc.",2012,1.3113250120558622
"Motorola Solutions, Inc._2013","data_embeddings\Motorola Solutions, Inc\Motorola Solutions, Inc._item_7_2013.npy","Motorola Solutions, Inc.",2013,1.1020818568219346
"Motorola Solutions, Inc._2014","data_embeddings\Motorola Solutions, Inc\Motorola Solutions, Inc._item_7_2014.npy","Motorola Solutions, Inc.",2014,1.0863681088928332
"Motorola Solutions, Inc._2015","data_embeddings\Motorola Solutions, Inc\Motorola Solutions, Inc._item_7_2015.npy","Motorola Solutions, Inc.",2015,0.9273417975537551
"Motorola Solutions, Inc._2016","data_embeddings\Motorola Solutions, Inc\Motorola Solutions, Inc._item_7_2016.npy","Motorola Solutions, Inc.",2016,1.1513428906908876
"Motorola Solutions, Inc._2017","data_embeddings\Motorola Solutions, Inc\Motorola Solutions, Inc._item_7_2017.npy","Motorola Solutions, Inc.",2017,1.3395292321423542
"Motorola Solutions, Inc._2018","data_embeddings\Motorola Solutions, Inc\Motorola Solutions, Inc._item_7_2018.npy","Motorola Solutions, Inc.",2018,1.3380743337438061
"Motorola Solutions, Inc._2019","data_embeddings\Motorola Solutions, Inc\Motorola Solutions, Inc._item_7_2019.npy","Motorola Solutions, Inc.",2019,1.3536852375903856
MSCI Inc._2019,data_embeddings\MSCI Inc\MSCI Inc._item_7_2019.npy,MSCI Inc.,2019,1.7313014280163317
MURPHY OIL CORP _DE_2011,data_embeddings\MURPHY OIL CORP _DE\MURPHY OIL CORP _DE_item_7_2011.npy,MURPHY OIL CORP /DE,2011,0.8972301342460142
MURPHY OIL CORP _DE_2012,data_embeddings\MURPHY OIL CORP _DE\MURPHY OIL CORP _DE_item_7_2012.npy,MURPHY OIL CORP /DE,2012,0.9972542823787803
MURPHY OIL CORP _DE_2013,data_embeddings\MURPHY OIL CORP _DE\MURPHY OIL CORP _DE_item_7_2013.npy,MURPHY OIL CORP /DE,2013,1.1508639882354588
MURPHY OIL CORP _DE_2014,data_embeddings\MURPHY OIL CORP _DE\MURPHY OIL CORP _DE_item_7_2014.npy,MURPHY OIL CORP /DE,2014,0.8476602413224434
MURPHY OIL CORP _DE_2015,data_embeddings\MURPHY OIL CORP _DE\MURPHY OIL CORP _DE_item_7_2015.npy,MURPHY OIL CORP /DE,2015,0.3556738833934457
MURPHY OIL CORP _DE_2016,data_embeddings\MURPHY OIL CORP _DE\MURPHY OIL CORP _DE_item_7_2016.npy,MURPHY OIL CORP /DE,2016,1.7433454833612383
MURPHY OIL CORP _DE_2017,data_embeddings\MURPHY OIL CORP _DE\MURPHY OIL CORP _DE_item_7_2017.npy,MURPHY OIL CORP /DE,2017,0.9440294956609389
NABORS INDUSTRIES LTD_2010,data_embeddings\NABORS INDUSTRIES LTD\NABORS INDUSTRIES LTD_item_7_2010.npy,NABORS INDUSTRIES LTD,2010,1.2858439005738977
NABORS INDUSTRIES LTD_2011,data_embeddings\NABORS INDUSTRIES LTD\NABORS INDUSTRIES LTD_item_7_2011.npy,NABORS INDUSTRIES LTD,2011,0.7975101137879125
NABORS INDUSTRIES LTD_2012,data_embeddings\NABORS INDUSTRIES LTD\NABORS INDUSTRIES LTD_item_7_2012.npy,NABORS INDUSTRIES LTD,2012,0.7405876333160357
NABORS INDUSTRIES LTD_2013,data_embeddings\NABORS INDUSTRIES LTD\NABORS INDUSTRIES LTD_item_7_2013.npy,NABORS INDUSTRIES LTD,2013,1.4054421802590575
NABORS INDUSTRIES LTD_2014,data_embeddings\NABORS INDUSTRIES LTD\NABORS INDUSTRIES LTD_item_7_2014.npy,NABORS INDUSTRIES LTD,2014,0.556937272268281
NABORS INDUSTRIES LTD_2015,data_embeddings\NABORS INDUSTRIES LTD\NABORS INDUSTRIES LTD_item_7_2015.npy,NABORS INDUSTRIES LTD,2015,0.9550525894995657
"NASDAQ OMX GROUP, INC._2010","data_embeddings\NASDAQ OMX GROUP, INC\NASDAQ OMX GROUP, INC._item_7_2010.npy","NASDAQ OMX GROUP, INC.",2010,1.5298225846632079
"NASDAQ OMX GROUP, INC._2011","data_embeddings\NASDAQ OMX GROUP, INC\NASDAQ OMX GROUP, INC._item_7_2011.npy","NASDAQ OMX GROUP, INC.",2011,0.9525339001216536
"NASDAQ OMX GROUP, INC._2012","data_embeddings\NASDAQ OMX GROUP, INC\NASDAQ OMX GROUP, INC._item_7_2012.npy","NASDAQ OMX GROUP, INC.",2012,1.2113281588788072
"NASDAQ OMX GROUP, INC._2013","data_embeddings\NASDAQ OMX GROUP, INC\NASDAQ OMX GROUP, INC._item_7_2013.npy","NASDAQ OMX GROUP, INC.",2013,1.2765255204531365
"NASDAQ OMX GROUP, INC._2014","data_embeddings\NASDAQ OMX GROUP, INC\NASDAQ OMX GROUP, INC._item_7_2014.npy","NASDAQ OMX GROUP, INC.",2014,1.3131498708004221
"NASDAQ OMX GROUP, INC._2015","data_embeddings\NASDAQ OMX GROUP, INC\NASDAQ OMX GROUP, INC._item_7_2015.npy","NASDAQ OMX GROUP, INC.",2015,1.2832279782744944
"NASDAQ, INC._2016","data_embeddings\NASDAQ, INC\NASDAQ, INC._item_7_2016.npy","NASDAQ, INC.",2016,1.1346379436404372
"NASDAQ, INC._2017","data_embeddings\NASDAQ, INC\NASDAQ, INC._item_7_2017.npy","NASDAQ, INC.",2017,1.1248624194365588
"NASDAQ, INC._2018","data_embeddings\NASDAQ, INC\NASDAQ, INC._item_7_2018.npy","NASDAQ, INC.",2018,1.1610048020687957
"NASDAQ, INC._2019","data_embeddings\NASDAQ, INC\NASDAQ, INC._item_7_2019.npy","NASDAQ, INC.",2019,1.3138478936392821
NATIONAL OILWELL VARCO INC_2010,data_embeddings\NATIONAL OILWELL VARCO INC\NATIONAL OILWELL VARCO INC_item_7_2010.npy,NATIONAL OILWELL VARCO INC,2010,1.8537914432890774
NATIONAL OILWELL VARCO INC_2011,data_embeddings\NATIONAL OILWELL VARCO INC\NATIONAL OILWELL VARCO INC_item_7_2011.npy,NATIONAL OILWELL VARCO INC,2011,1.093002054424982
NATIONAL OILWELL VARCO INC_2012,data_embeddings\NATIONAL OILWELL VARCO INC\NATIONAL OILWELL VARCO INC_item_7_2012.npy,NATIONAL OILWELL VARCO INC,2012,0.7802965811707924
NATIONAL OILWELL VARCO INC_2013,data_embeddings\NATIONAL OILWELL VARCO INC\NATIONAL OILWELL VARCO INC_item_7_2013.npy,NATIONAL OILWELL VARCO INC,2013,1.1287468508161362
NATIONAL OILWELL VARCO INC_2014,data_embeddings\NATIONAL OILWELL VARCO INC\NATIONAL OILWELL VARCO INC_item_7_2014.npy,NATIONAL OILWELL VARCO INC,2014,0.8254870271482951
NATIONAL OILWELL VARCO INC_2015,data_embeddings\NATIONAL OILWELL VARCO INC\NATIONAL OILWELL VARCO INC_item_7_2015.npy,NATIONAL OILWELL VARCO INC,2015,0.5509770889045238
NATIONAL OILWELL VARCO INC_2016,data_embeddings\NATIONAL OILWELL VARCO INC\NATIONAL OILWELL VARCO INC_item_7_2016.npy,NATIONAL OILWELL VARCO INC,2016,1.367082660068859
NATIONAL OILWELL VARCO INC_2017,data_embeddings\NATIONAL OILWELL VARCO INC\NATIONAL OILWELL VARCO INC_item_7_2017.npy,NATIONAL OILWELL VARCO INC,2017,0.9052745793027038
NATIONAL OILWELL VARCO INC_2018,data_embeddings\NATIONAL OILWELL VARCO INC\NATIONAL OILWELL VARCO INC_item_7_2018.npy,NATIONAL OILWELL VARCO INC,2018,0.8416088677540129
NATIONAL OILWELL VARCO INC_2019,data_embeddings\NATIONAL OILWELL VARCO INC\NATIONAL OILWELL VARCO INC_item_7_2019.npy,NATIONAL OILWELL VARCO INC,2019,0.7953309100828191
NATIONAL SEMICONDUCTOR CORP_2010,data_embeddings\NATIONAL SEMICONDUCTOR CORP\NATIONAL SEMICONDUCTOR CORP_item_7_2010.npy,NATIONAL SEMICONDUCTOR CORP,2010,1.7604931441357896
NATIONAL SEMICONDUCTOR CORP_2011,data_embeddings\NATIONAL SEMICONDUCTOR CORP\NATIONAL SEMICONDUCTOR CORP_item_7_2011.npy,NATIONAL SEMICONDUCTOR CORP,2011,1.011335982420843
NAVIENT CORP_2015,data_embeddings\NAVIENT CORP\NAVIENT CORP_item_7_2015.npy,NAVIENT CORP,2015,0.5280466698785202
NAVIENT CORP_2016,data_embeddings\NAVIENT CORP\NAVIENT CORP_item_7_2016.npy,NAVIENT CORP,2016,1.5115990455208868
NAVIENT CORP_2017,data_embeddings\NAVIENT CORP\NAVIENT CORP_item_7_2017.npy,NAVIENT CORP,2017,0.9020525644845484
NAVIENT CORP_2018,data_embeddings\NAVIENT CORP\NAVIENT CORP_item_7_2018.npy,NAVIENT CORP,2018,1.1009840329112175
NEKTAR THERAPEUTICS_2019,data_embeddings\NEKTAR THERAPEUTICS\NEKTAR THERAPEUTICS_item_7_2019.npy,NEKTAR THERAPEUTICS,2019,0.8423812753027304
"NetApp, Inc._2010","data_embeddings\NetApp, Inc\NetApp, Inc._item_7_2010.npy","NetApp, Inc.",2010,1.1972342773939277
"NetApp, Inc._2011","data_embeddings\NetApp, Inc\NetApp, Inc._item_7_2011.npy","NetApp, Inc.",2011,0.5883730115969417
"NetApp, Inc._2012","data_embeddings\NetApp, Inc\NetApp, Inc._item_7_2012.npy","NetApp, Inc.",2012,1.228802642283173
"NetApp, Inc._2013","data_embeddings\NetApp, Inc\NetApp, Inc._item_7_2013.npy","NetApp, Inc.",2013,0.9391212121996094
"NetApp, Inc._2014","data_embeddings\NetApp, Inc\NetApp, Inc._item_7_2014.npy","NetApp, Inc.",2014,0.9624747527470368
"NetApp, Inc._2015","data_embeddings\NetApp, Inc\NetApp, Inc._item_7_2015.npy","NetApp, Inc.",2015,0.7464476235366309
"NetApp, Inc._2016","data_embeddings\NetApp, Inc\NetApp, Inc._item_7_2016.npy","NetApp, Inc.",2016,1.5884984229633712
"NetApp, Inc._2017","data_embeddings\NetApp, Inc\NetApp, Inc._item_7_2017.npy","NetApp, Inc.",2017,2.0760994157997374
"NetApp, Inc._2018","data_embeddings\NetApp, Inc\NetApp, Inc._item_7_2018.npy","NetApp, Inc.",2018,0.8228222523688998
"NetApp, Inc._2019","data_embeddings\NetApp, Inc\NetApp, Inc._item_7_2019.npy","NetApp, Inc.",2019,0.7287335013456689
NETFLIX INC_2011,data_embeddings\NETFLIX INC\NETFLIX INC_item_7_2011.npy,NETFLIX INC,2011,0.4984926453982231
NETFLIX INC_2012,data_embeddings\NETFLIX INC\NETFLIX INC_item_7_2012.npy,NETFLIX INC,2012,1.5030177525382031
NETFLIX INC_2013,data_embeddings\NETFLIX INC\NETFLIX INC_item_7_2013.npy,NETFLIX INC,2013,2.453762097344231
NETFLIX INC_2014,data_embeddings\NETFLIX INC\NETFLIX INC_item_7_2014.npy,NETFLIX INC,2014,1.1299273065781321
NETFLIX INC_2015,data_embeddings\NETFLIX INC\NETFLIX INC_item_7_2015.npy,NETFLIX INC,2015,1.4485803986253925
NETFLIX INC_2016,data_embeddings\NETFLIX INC\NETFLIX INC_item_7_2016.npy,NETFLIX INC,2016,1.5088442851228947
NETFLIX INC_2017,data_embeddings\NETFLIX INC\NETFLIX INC_item_7_2017.npy,NETFLIX INC,2017,1.9978238234983832
NETFLIX INC_2018,data_embeddings\NETFLIX INC\NETFLIX INC_item_7_2018.npy,NETFLIX INC,2018,1.1970202898797297
NETFLIX INC_2019,data_embeddings\NETFLIX INC\NETFLIX INC_item_7_2019.npy,NETFLIX INC,2019,1.0433566755388637
NEW YORK TIMES CO_2010,data_embeddings\NEW YORK TIMES CO\NEW YORK TIMES CO_item_7_2010.npy,NEW YORK TIMES CO,2010,0.7153351474103784
NEWFIELD EXPLORATION CO _DE__2011,data_embeddings\NEWFIELD EXPLORATION CO _DE_\NEWFIELD EXPLORATION CO _DE__item_7_2011.npy,NEWFIELD EXPLORATION CO /DE/,2011,0.5002772435891119
NEWFIELD EXPLORATION CO _DE__2012,data_embeddings\NEWFIELD EXPLORATION CO _DE_\NEWFIELD EXPLORATION CO _DE__item_7_2012.npy,NEWFIELD EXPLORATION CO /DE/,2012,0.6406206895217866
NEWFIELD EXPLORATION CO _DE__2013,data_embeddings\NEWFIELD EXPLORATION CO _DE_\NEWFIELD EXPLORATION CO _DE__item_7_2013.npy,NEWFIELD EXPLORATION CO /DE/,2013,1.169923529844848
NEWFIELD EXPLORATION CO _DE__2014,data_embeddings\NEWFIELD EXPLORATION CO _DE_\NEWFIELD EXPLORATION CO _DE__item_7_2014.npy,NEWFIELD EXPLORATION CO /DE/,2014,1.1504079431160006
NEWFIELD EXPLORATION CO _DE__2015,data_embeddings\NEWFIELD EXPLORATION CO _DE_\NEWFIELD EXPLORATION CO _DE__item_7_2015.npy,NEWFIELD EXPLORATION CO /DE/,2015,0.7395011091487664
NEWFIELD EXPLORATION CO _DE__2016,data_embeddings\NEWFIELD EXPLORATION CO _DE_\NEWFIELD EXPLORATION CO _DE__item_7_2016.npy,NEWFIELD EXPLORATION CO /DE/,2016,1.615713082229114
NEWFIELD EXPLORATION CO _DE__2017,data_embeddings\NEWFIELD EXPLORATION CO _DE_\NEWFIELD EXPLORATION CO _DE__item_7_2017.npy,NEWFIELD EXPLORATION CO /DE/,2017,0.5460108200018522
NEWFIELD EXPLORATION CO _DE__2018,data_embeddings\NEWFIELD EXPLORATION CO _DE_\NEWFIELD EXPLORATION CO _DE__item_7_2018.npy,NEWFIELD EXPLORATION CO /DE/,2018,1.1570151873862473
NEWMONT MINING CORP _DE__2010,data_embeddings\NEWMONT MINING CORP _DE_\NEWMONT MINING CORP _DE__item_7_2010.npy,NEWMONT MINING CORP /DE/,2010,1.126727675878128
NEWMONT MINING CORP _DE__2011,data_embeddings\NEWMONT MINING CORP _DE_\NEWMONT MINING CORP _DE__item_7_2011.npy,NEWMONT MINING CORP /DE/,2011,1.160550889662199
NEWMONT MINING CORP _DE__2012,data_embeddings\NEWMONT MINING CORP _DE_\NEWMONT MINING CORP _DE__item_7_2012.npy,NEWMONT MINING CORP /DE/,2012,0.6683207164089663
NEWMONT MINING CORP _DE__2013,data_embeddings\NEWMONT MINING CORP _DE_\NEWMONT MINING CORP _DE__item_7_2013.npy,NEWMONT MINING CORP /DE/,2013,0.6020633770724012
NEWMONT MINING CORP _DE__2014,data_embeddings\NEWMONT MINING CORP _DE_\NEWMONT MINING CORP _DE__item_7_2014.npy,NEWMONT MINING CORP /DE/,2014,1.1209372615727382
NEWMONT MINING CORP _DE__2015,data_embeddings\NEWMONT MINING CORP _DE_\NEWMONT MINING CORP _DE__item_7_2015.npy,NEWMONT MINING CORP /DE/,2015,0.9869507088083432
NEWMONT MINING CORP _DE__2016,data_embeddings\NEWMONT MINING CORP _DE_\NEWMONT MINING CORP _DE__item_7_2016.npy,NEWMONT MINING CORP /DE/,2016,1.4964668368762075
NEWMONT MINING CORP _DE__2017,data_embeddings\NEWMONT MINING CORP _DE_\NEWMONT MINING CORP _DE__item_7_2017.npy,NEWMONT MINING CORP /DE/,2017,1.026380316686312
NEWMONT MINING CORP _DE__2018,data_embeddings\NEWMONT MINING CORP _DE_\NEWMONT MINING CORP _DE__item_7_2018.npy,NEWMONT MINING CORP /DE/,2018,0.9750380399505135
NEWMONT MINING CORP _DE__2019,data_embeddings\NEWMONT MINING CORP _DE_\NEWMONT MINING CORP _DE__item_7_2019.npy,NEWMONT MINING CORP /DE/,2019,1.4538172545716663
NEWS CORP_2010,data_embeddings\NEWS CORP\NEWS CORP_item_7_2010.npy,NEWS CORP,2010,1.0508855758164495
NEWS CORP_2011,data_embeddings\NEWS CORP\NEWS CORP_item_7_2011.npy,NEWS CORP,2011,1.3920268804168845
NEWS CORP_2012,data_embeddings\NEWS CORP\NEWS CORP_item_7_2012.npy,NEWS CORP,2012,1.5543970248135095
NEWS CORP_2013,data_embeddings\NEWS CORP\NEWS CORP_item_7_2013.npy,NEWS CORP,2013,1.024947341058579
NEWS CORP_2014,data_embeddings\NEWS CORP\NEWS CORP_item_7_2014.npy,NEWS CORP,2014,0.8769497804528398
NEWS CORP_2015,data_embeddings\NEWS CORP\NEWS CORP_item_7_2015.npy,NEWS CORP,2015,0.9042692040991703
NEWS CORP_2016,data_embeddings\NEWS CORP\NEWS CORP_item_7_2016.npy,NEWS CORP,2016,1.0048738940533575
NEWS CORP_2017,data_embeddings\NEWS CORP\NEWS CORP_item_7_2017.npy,NEWS CORP,2017,1.0379582470508133
NEWS CORP_2018,data_embeddings\NEWS CORP\NEWS CORP_item_7_2018.npy,NEWS CORP,2018,1.022500737449885
NEWS CORP_2019,data_embeddings\NEWS CORP\NEWS CORP_item_7_2019.npy,NEWS CORP,2019,1.0976423500609271
NEXTERA ENERGY INC_2011,data_embeddings\NEXTERA ENERGY INC\NEXTERA ENERGY INC_item_7_2011.npy,NEXTERA ENERGY INC,2011,1.1346075987405135
NEXTERA ENERGY INC_2012,data_embeddings\NEXTERA ENERGY INC\NEXTERA ENERGY INC_item_7_2012.npy,NEXTERA ENERGY INC,2012,1.2527292750697263
NEXTERA ENERGY INC_2013,data_embeddings\NEXTERA ENERGY INC\NEXTERA ENERGY INC_item_7_2013.npy,NEXTERA ENERGY INC,2013,1.3135974692066412
NEXTERA ENERGY INC_2014,data_embeddings\NEXTERA ENERGY INC\NEXTERA ENERGY INC_item_7_2014.npy,NEXTERA ENERGY INC,2014,1.190938956030773
NEXTERA ENERGY INC_2015,data_embeddings\NEXTERA ENERGY INC\NEXTERA ENERGY INC_item_7_2015.npy,NEXTERA ENERGY INC,2015,1.1293063450345395
NEXTERA ENERGY INC_2016,data_embeddings\NEXTERA ENERGY INC\NEXTERA ENERGY INC_item_7_2016.npy,NEXTERA ENERGY INC,2016,1.1416874175975078
NEXTERA ENERGY INC_2017,data_embeddings\NEXTERA ENERGY INC\NEXTERA ENERGY INC_item_7_2017.npy,NEXTERA ENERGY INC,2017,1.2431898792911742
NEXTERA ENERGY INC_2018,data_embeddings\NEXTERA ENERGY INC\NEXTERA ENERGY INC_item_7_2018.npy,NEXTERA ENERGY INC,2018,1.2218713952492948
NEXTERA ENERGY INC_2019,data_embeddings\NEXTERA ENERGY INC\NEXTERA ENERGY INC_item_7_2019.npy,NEXTERA ENERGY INC,2019,1.5696233614768074
NICOR INC_2010,data_embeddings\NICOR INC\NICOR INC_item_7_2010.npy,NICOR INC,2010,1.327638096676621
NICOR INC_2011,data_embeddings\NICOR INC\NICOR INC_item_7_2011.npy,NICOR INC,2011,1.061221470546901
Nielsen Holdings N.V._2014,data_embeddings\Nielsen Holdings N.V\Nielsen Holdings N.V._item_7_2014.npy,Nielsen Holdings N.V.,2014,1.0061485756620534
Nielsen Holdings plc_2016,data_embeddings\Nielsen Holdings plc\Nielsen Holdings plc_item_7_2016.npy,Nielsen Holdings plc,2016,0.9605592025764731
Nielsen Holdings plc_2017,data_embeddings\Nielsen Holdings plc\Nielsen Holdings plc_item_7_2017.npy,Nielsen Holdings plc,2017,0.7596667757916491
Nielsen Holdings plc_2018,data_embeddings\Nielsen Holdings plc\Nielsen Holdings plc_item_7_2018.npy,Nielsen Holdings plc,2018,0.809237320596927
Nielsen Holdings plc_2019,data_embeddings\Nielsen Holdings plc\Nielsen Holdings plc_item_7_2019.npy,Nielsen Holdings plc,2019,0.7294536191258911
